batch_id,drug_code,brand_name,therapeutic_area,form,is_cold_chain,shelf_life_months,unit_cost_usd,supplier_id,supplier_name,supplier_country,supplier_reliability,warehouse_id,region,date_procurement,units_procured,units_manufactured,qa_pass,qa_result,qa_fail_reason,units_qa_passed,units_packaged,units_warehoused,units_distributed,units_delivered,units_dispensed,delay_procurement_days,date_manufacturing,delay_manufacturing_days,date_quality,delay_quality_testing_days,date_packaging,delay_packaging_days,date_warehouse,delay_warehouse_days,date_distributor,delay_distributor_days,date_pharmacy,delay_hospital_pharmacy_days,date_patient,delay_patient_days,total_cycle_time_days,qa_delay_days,cold_chain_excursion,storage_temp_c,storage_humidity_pct,storage_duration_days,potency_pct,expiry_date,days_to_expiry_at_delivery,batch_risk_label,batch_value_usd,units_lost,value_lost_usd,year,month,year_month,quarter
BATCH-01385,DrugC,Cholestat,Lipid Disorders,Injection,1,15,12.3,SUP-02,Divis Laboratories,India,0.96,WH-NA-02,North America,2025-06-04,18935,18357,1,Pass,Not Applicable,18189,16383,16126,14935,14446,12748,22.4,2025-06-17,12.9,2025-07-02,14.7,2025-07-05,2.6,2025-07-23,18.2,2025-07-24,1.0,2025-07-28,3.7,2025-07-29,1.0,55,14.7,0,4.1,71.4,23,99.94,2026-09-16 14:24:00.000000000,415,Low,232900.5,6187,76100.1,2025,6,2025-06,2025Q2
BATCH-01386,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-07,Shandong Xinhua Pharm,China,0.8,WH-NA-01,North America,2023-09-18,39313,38112,1,Pass,Not Applicable,37507,33784,33254,30798,29790,26288,29.0,2023-09-24,6.2,2023-10-17,23.2,2023-10-18,1.4,2023-12-26,69.2,2024-01-02,6.8,2024-01-09,7.1,2024-01-20,10.8,124,23.2,0,26.8,42.6,83,93.62,2026-09-23 20:09:36.000000008,988,High,94351.2,13025,31260.0,2023,9,2023-09,2023Q3
BATCH-01387,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-04,Lonza Group AG,Switzerland,0.97,WH-LA-01,Latin America,2025-04-12,48084,46615,1,Pass,Not Applicable,45472,40958,40315,37338,36116,31870,14.6,2025-04-23,10.7,2025-05-06,12.9,2025-05-11,5.5,2025-06-08,27.9,2025-06-14,5.8,2025-06-18,4.5,2025-06-28,10.0,77,12.9,0,35.1,,38,95.96,2027-10-23 04:48:00.000000000,857,Medium,88955.4,16214,29995.9,2025,4,2025-04,2025Q2
BATCH-01388,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-08,Siegfried Holding  ,Germany,0.96,WH-AP-01,Asia-Pacific,2023-11-29,26621,25808,1,Pass,Not Applicable,24849,22382,22031,20404,19736,17416,16.7,2023-12-10,11.4,2023-12-22,12.5,2023-12-25,2.9,2024-01-20,26.5,2024-01-26,5.5,2024-01-28,2.3,2024-02-01,3.8,64,12.5,0,25.2,46.2,34,97.91,2026-12-09 20:09:36.000000008,1046,Low,63890.4,9205,22092.0,2023,11,2023-11,2023Q4
BATCH-01389,DrugB,Betacor,Hypertension,Capsule,0,24,3.15,SUP-02,Divis Laboratories,India,0.96,WH-AP-01,Asia-Pacific,2024-04-10,21874,21206,1,Pass,Not Applicable,20403,18378,18089,16753,16205,14300,17.4,2024-04-17,6.9,2024-05-13,25.8,2024-05-18,4.7,2024-07-06,48.5,2024-07-12,5.7,2024-07-14,1.7,2024-07-24,9.7,105,25.8,0,26.9,68.6,57,97.52,2026-04-17 13:26:24.000000008,642,Low,68903.1,7574,23858.1,2024,4,2024-04,2024Q2
BATCH-01390,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-04,Lonza Group AG,Switzerland,0.97,WH-LA-01,LATAM,2025-05-04,26926,26103,1,Pass,Not Applicable,25972,23394,23027,21327,20629,18204,15.8,2025-05-11,6.9,2025-06-03,22.6,2025-06-10,6.7,2025-07-30,50.1,2025-08-05,6.1,2025-08-12,6.6,2025-08-15,2.9,103,22.6,0,27.0,49.3,63,95.59,2028-05-10 20:09:36.000000008,1002,Medium,64622.4,8722,20932.8,2025,5,2025-05,2025Q2
BATCH-01391,DrugC,Cholestat,Lipid Disorders,Injection,1,15,12.3,SUP-08,Siegfried Holding,Germany,0.96,WH-EU-01,Europe,2023-12-31,21903,21234,1,Pass,Not Applicable,20382,18359,18071,16737,16189,14286,18.8,2024-01-10,9.9,2024-02-01,21.9,2024-02-03,1.9,2024-03-13,38.7,2024-03-25,12.2,2024-04-01,7.0,2024-04-07,5.8,98,21.9,0,8.2,59.9,58,94.97,2025-04-10 14:24:00.000000000,374,High,269406.9,7617,93689.1,2023,12,2023-12,2023Q4
BATCH-01392,DrugA,Angiotrol,Hypertension,Injection,1,18,9.6,SUP-01,Aurobindo API Ltd,India,0.94,WH-EU-01,Europe,2023-09-18,31492,30530,1,Pass,Not Applicable,29717,26767,26347,24401,23603,20828,16.2,2023-09-29,11.0,2023-10-19,20.1,2023-10-23,3.9,2023-11-26,33.8,2023-12-06,9.6,2023-12-09,2.6,2023-12-14,4.9,87,20.1,0,5.3,27.7,47,98.24,2025-03-29 22:04:48.000000008,476,Low,302323.2,10664,102374.4,2023,9,2023-09,2023Q3
BATCH-01393,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-03,Zhejiang Kangtai Chem,China,0.83,WH-NA-02,North America,2025-07-13,34299,33251,1,Pass,Not Applicable,32464,29242,28783,26658,25786,22754,32.4,2025-07-24,11.0,2025-08-08,14.8,2025-08-14,6.2,2025-10-14,61.1,2025-10-21,7.1,2025-10-24,3.0,2025-10-30,5.9,109,14.8,0,21.7,61.0,71,96.86,2028-07-23 20:09:36.000000008,1003,Medium,82317.6,11545,27708.0,2025,7,2025-07,2025Q3
BATCH-01394,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-01,Aurobindo API Ltd,India,0.94,WH-EU-01,Europe,2025-08-15,28896,28013,1,Pass,Not Applicable,27124,24432,24048,22272,21543,19010,16.8,2025-08-24,9.3,2025-09-10,17.5,2025-09-15,5.0,2025-10-14,28.8,2025-10-20,6.3,2025-10-25,5.5,2025-11-04,9.6,81,17.5,0,25.0,49.9,40,97.81,2028-08-23 20:09:36.000000008,1033,Low,69350.4,9886,23726.4,2025,8,2025-08,2025Q3
BATCH-01395,DrugA,Angiotrol,Hypertension,Injection,1,18,9.6,SUP-03,Zhejiang Kangtai Chem,China,0.83,WH-NA-02,North America,2023-12-07,66385,64357,1,Pass,Not Applicable,61781,55648,54774,50729,49069,43300,37.2,2023-12-16,9.2,2024-01-04,18.5,2024-01-08,3.7,2024-02-16,38.8,2024-02-24,8.1,2024-02-29,4.6,2024-03-05,5.4,89,18.5,0,6.8,47.9,52,97.9,2025-06-15 22:04:48.000000008,472,Low,637296.0,23085,221616.0,2023,12,2023-12,2023Q4
BATCH-01396,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-04,Lonza Group AG,Switzerland,0.97,WH-AP-01,Asia-Pacific,2023-11-17,24291,23549,1,Pass,Not Applicable,22668,20418,20097,18613,18004,15887,22.4,2023-11-27,9.8,2023-12-21,24.1,2023-12-29,7.6,2024-03-08,70.5,2024-03-15,6.9,2024-03-19,4.0,2024-03-25,5.6,129,24.1,0,23.8,44.4,81,97.75,2026-11-26 20:09:36.000000008,982,Low,58298.4,8404,20169.6,2023,11,2023-11,2023Q4
BATCH-01397,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-05,Cambrex Corporation,USA,0.95,WH-ME-01,Middle East & Africa,2023-08-17,58947,57146,1,Pass,Not Applicable,55171,49695,48915,45303,43821,38669,7.2,2023-08-29,11.9,2023-09-20,21.6,2023-09-24,3.9,2023-10-10,15.9,2023-10-21,10.6,2023-10-24,3.2,2023-11-03,10.0,78,21.6,0,,60.3,30,96.79,2026-02-27 04:48:00.000000000,857,Medium,109051.95,20278,37514.3,2023,8,2023-08,2023Q3
BATCH-01398,DrugB,Betacor,Hypertension,Capsule,0,24,3.15,SUP-03,Zhejiang Kangtai Chem,China,0.83,WH-AP-01,Asia-Pacific,2023-02-16,21220,20572,0,Fail,Dissolution Out of Specification,10616,9562,9412,8717,8432,7441,23.9,2023-03-03,14.7,2023-03-23,19.9,2023-03-28,4.6,2023-04-29,31.7,2023-05-07,7.8,2023-05-13,5.9,2023-05-20,7.2,93,19.9,0,26.0,48.1,46,98.96,2025-03-02 13:26:24.000000008,659,High,66843.0,13779,43403.85,2023,2,2023-02,2023Q1
BATCH-01399,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-02,Divis Laboratories,India,0.96,WH-NA-02,N. America,2024-07-11,33880,32845,1,Pass,Not Applicable,32449,29228,28769,26645,25773,22743,18.3,2024-07-15,4.3,2024-08-08,23.7,2024-08-14,6.5,2024-10-11,58.5,2024-10-17,5.8,2024-10-23,5.8,2024-10-28,4.6,109,23.7,0,23.7,35.6,70,96.53,2027-01-14 04:48:00.000000000,813,Medium,62678.0,11137,20603.45,2024,7,2024-07,2024Q3
BATCH-01400,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-02,Divis Laboratories,India,0.96,WH-LA-01,Latin America,2023-09-26,54009,52359,1,Pass,Not Applicable,50887,45836,45116,41784,40417,35665,20.3,2023-10-09,12.9,2023-10-18,8.9,2023-10-23,5.5,2023-12-12,49.5,2023-12-22,9.9,2023-12-29,7.1,2024-01-06,8.0,102,8.9,0,25.8,52.4,67,95.98,2026-10-08 20:09:36.000000008,1014,Medium,129621.6,18344,44025.6,2023,9,2023-09,2023Q3
BATCH-01401,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-08,Siegfried Holding,Germany,0.96,WH-LA-01,Latin America,2025-04-30,52848,51234,1,Pass,Not Applicable,49477,44566,43866,40627,39298,34678,22.8,2025-05-11,10.7,2025-05-28,17.1,2025-06-03,6.0,2025-07-29,56.1,2025-08-04,5.8,2025-08-10,6.0,2025-08-21,11.0,113,17.1,0,32.3,69.8,68,94.28,2028-05-10 20:09:36.000000008,1004,High,126835.2,18170,43608.0,2025,4,2025-04,2025Q2
BATCH-01402,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-08,Siegfried Holding,Germany,0.96,WH-EU-01,Europe,2023-07-04,27543,26702,1,Pass,Not Applicable,25989,23409,23042,21340,20642,18215,18.0,2023-07-17,12.6,2023-07-29,12.1,2023-08-01,2.7,2023-08-17,16.2,2023-08-23,5.8,2023-08-26,2.7,2023-09-06,11.2,64,12.1,0,24.9,,25,99.15,2026-07-16 20:09:36.000000008,1055,Low,66103.2,9328,22387.2,2023,7,2023-07,2023Q3
BATCH-01403,DrugC,Cholestat,Lipid Disorders,Injection,1,15,12.3,SUP-02,Divis Laboratories,India,0.96,WH-NA-02,North America,2024-10-03,41487,40220,1,Pass,Not Applicable,39416,35503,34946,32365,31306,27625,21.6,2024-10-18,14.6,2024-11-01,13.9,2024-11-07,5.8,2024-12-23,45.8,2024-12-26,3.3,2024-12-31,5.2,2025-01-02,1.7,91,13.9,0,4.8,43.3,54,97.14,2026-01-17 14:24:00.000000000,382,Low,510290.1,13862,170502.6,2024,10,2024-10,2024Q4
BATCH-01404,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-02,Divis Laboratories,India,0.96,WH-LA-01,Latin America,2024-06-01,39218,38020,1,Pass,Not Applicable,36798,33145,32625,30216,29227,25791,22.6,2024-06-10,8.7,2024-07-11,30.6,2024-07-15,4.3,2024-08-19,34.9,2024-08-24,4.5,2024-08-30,6.5,2024-09-01,1.9,92,30.6,0,30.1,61.5,46,96.25,2027-06-10 20:09:36.000000008,1014,Medium,94123.2,13427,32224.8,2024,6,2024-06,2024Q2
BATCH-01405,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-01,Aurobindo API Ltd,India,0.94,WH-NA-02,North America,2024-09-12,26192,25392,1,Pass,Not Applicable,24956,22479,22126,20492,19822,17491,23.9,2024-09-26,13.8,2024-10-06,10.2,2024-10-09,2.9,2024-12-29,80.9,2024-12-30,1.0,2025-01-01,2.2,2025-01-12,11.0,122,10.2,0,24.5,57.4,84,96.42,2027-09-26 20:09:36.000000008,998,Medium,62860.8,8701,20882.4,2024,9,2024-09,2024Q3
BATCH-01406,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-08,Siegfried Holding,Germany,0.96,WH-ME-01,Middle East & Africa,2023-05-09,42561,41261,1,Pass,Not Applicable,39476,35557,34999,32414,31354,27668,18.5,2023-05-16,7.2,2023-05-30,14.1,2023-06-03,4.3,2023-07-28,54.6,2023-08-06,9.4,2023-08-12,5.8,2023-08-18,5.8,101,14.1,0,29.1,68.2,70,94.41,2026-05-15 20:09:36.000000008,1007,High,102146.4,14893,35743.2,2023,5,2023-05,2023Q2
BATCH-01407,DrugC,Cholestat,Lipid Disorders,Injection,1,15,12.3,SUP-06,Hikal Speciality,India,0.88,WH-NA-02,North America,2024-04-18,71844,69649,1,Pass,Not Applicable,68678,61861,60890,56394,54549,48136,18.9,2024-04-29,11.4,2024-05-21,22.1,2024-05-25,4.3,2024-07-04,39.6,2024-07-11,7.2,2024-07-16,5.3,2024-07-17,1.0,90,22.1,0,4.8,55.7,52,98.43,2025-07-29 14:24:00.000000000,378,Low,883681.2,23708,291608.4,2024,4,2024-04,2024Q2
BATCH-01408,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-07,Shandong Xinhua Pharm,China,0.8,WH-EU-01,Europe,2024-10-07,40059,38835,1,Pass,Not Applicable,37743,33996,33462,30991,29977,26453,35.0,2024-10-17,10.3,2024-11-02,16.2,2024-11-09,6.8,2024-12-24,45.1,2025-01-01,8.3,2025-01-06,4.6,2025-01-10,4.1,95,16.2,0,23.7,65.3,58,96.43,2027-10-17 20:09:36.000000008,1014,Medium,96141.6,13606,32654.4,2024,10,2024-10,2024Q4
BATCH-01409,DrugB,Betacor,Hypertension,Capsule,0,24,3.15,SUP-03,Zhejiang Kangtai Chem,China,0.83,WH-LA-01,Latin America,2024-01-01,41684,40411,1,Pass,Not Applicable,39256,35359,34804,32234,31179,27513,33.2,2024-01-12,11.1,2024-02-01,19.9,2024-02-06,4.6,2024-03-18,41.0,2024-03-22,3.8,2024-03-23,1.3,2024-03-28,5.2,87,19.9,0,27.6,61.5,46,96.33,2026-01-11 13:26:24.000000008,659,Medium,131304.6,14171,44638.65,2024,1,2024-01,2024Q1
BATCH-01410,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-06,Hikal Speciality,India,0.88,WH-NA-01,North America,2025-05-27,43578,42247,1,Pass,Not Applicable,40713,36672,36096,33430,32336,28534,23.6,2025-06-04,8.0,2025-07-02,27.6,2025-07-05,2.8,2025-08-27,52.6,2025-09-03,6.5,2025-09-06,3.4,2025-09-12,5.7,108,27.6,0,25.7,49.4,63,96.11,2027-12-04 04:48:00.000000000,819,Medium,80619.3,15044,27831.4,2025,5,2025-05,2025Q2
BATCH-01411,DrugA,Angiotrol,Hypertension,Injection,1,18,9.6,SUP-01,Aurobindo API Ltd,India,0.94,WH-NA-02,North America,2024-06-18,17790,17247,1,Pass,Not Applicable,16510,14871,14638,13557,13113,11571,17.8,2024-06-30,12.3,2024-07-23,22.9,2024-07-25,2.5,2024-08-19,24.6,2024-08-25,5.5,2024-08-28,3.3,2024-09-07,10.1,81,22.9,0,6.1,61.6,34,97.31,2025-12-29 22:04:48.000000008,488,Low,170784.0,6219,59702.4,2024,6,2024-06,2024Q2
BATCH-01412,DrugC,Cholestat,Lipid Disorders,Injection,1,15,12.3,SUP-06,Hikal Speciality,India,0.88,WH-NA-01,North America,2024-01-19,39867,38649,1,Pass,Not Applicable,36794,33142,32622,30213,29225,25789,30.3,2024-02-04,15.8,2024-02-20,16.2,2024-02-24,3.9,2024-04-29,64.6,2024-05-06,7.2,2024-05-12,5.6,2024-05-15,3.3,117,16.2,0,5.9,44.2,78,96.26,2025-05-05 14:24:00.000000000,358,Medium,490364.1,14078,173159.4,2024,1,2024-01,2024Q1
BATCH-01413,DrugB,Betacor,Hypertension,Capsule,0,24,3.15,SUP-05,Cambrex Corporation,USA,0.95,WH-EU-01,Europe,2023-02-09,21439,20784,1,Pass,Not Applicable,20012,18026,17743,16433,15895,14026,9.0,2023-02-17,8.1,2023-03-07,18.2,2023-03-09,2.0,2023-03-25,16.2,2023-03-29,4.2,2023-04-08,9.7,2023-04-19,10.7,69,18.2,0,20.5,47.6,30,98.23,2025-02-16 13:26:24.000000008,680,Low,67532.85,7413,23350.95,2023,2,2023-02,2023Q1
BATCH-01414,DrugC,Cholestat,Lipid Disorders,Injection,1,15,12.3,SUP-03,Zhejiang Kangtai Chem,China,0.83,WH-AP-01,Asia-Pacific,2023-07-19,25649,24865,1,Pass,Not Applicable,24344,21928,21584,19990,19336,17063,35.2,2023-07-31,11.6,2023-08-22,22.2,2023-08-25,2.9,2023-10-08,43.7,2023-10-13,5.4,2023-10-19,5.5,2023-10-27,8.1,100,22.2,0,5.7,34.5,55,97.93,2024-10-29 14:24:00.000000000,376,Low,315482.7,8586,105607.8,2023,7,2023-07,2023Q3
BATCH-01415,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-06,Hikal Speciality,India,0.88,WH-NA-02,North America,2024-05-04,81472,78983,1,Pass,Not Applicable,75860,68330,67257,62290,60252,53168,25.3,2024-05-18,13.6,2024-06-10,22.8,2024-06-14,3.6,2024-07-09,25.2,2024-07-11,1.9,2024-07-13,2.4,2024-07-15,1.9,72,22.8,0,26.1,72.0,29,98.6,2027-05-18 20:09:36.000000008,1039,Low,195532.8,28304,67929.6,2024,5,2024-05,2024Q2
BATCH-01416,DrugA,Angiotrol,Hypertension,Injection,1,18,9.6,SUP-06,Hikal Speciality,India,0.88,WH-EU-01,Europe,2024-02-16,29544,28641,1,Pass,Not Applicable,27307,24596,24210,22422,21688,19138,20.6,2024-02-26,10.1,2024-03-16,19.1,2024-03-19,3.4,2024-04-29,40.8,2024-05-03,4.0,2024-05-07,4.4,2024-05-13,5.7,87,19.1,0,4.9,74.9,49,96.05,2025-08-26 22:04:48.000000008,476,Medium,283622.4,10406,99897.6,2024,2,2024-02,2024Q1
BATCH-01417,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-04,Lonza Group AG,Switzerland,0.97,WH-LA-01,Latin America,2025-05-09,24080,23344,1,Pass,Not Applicable,22436,20209,19892,18423,17820,15725,9.7,2025-05-24,15.1,2025-06-14,21.2,2025-06-19,5.1,2025-08-16,57.8,2025-08-23,7.1,2025-08-29,5.9,2025-09-07,9.0,121,21.2,0,31.5,59.1,71,92.72,2027-11-23 04:48:00.000000000,816,High,44548.0,8355,15456.75,2025,5,2025-05,2025Q2
BATCH-01418,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-02,Divis Laboratories,India,0.96,WH-ME-01,Middle East & Africa,2025-02-14,53321,51692,1,Pass,Not Applicable,50006,45042,44335,41061,39718,35048,9.2,2025-02-24,9.7,2025-03-17,21.2,2025-03-20,2.9,2025-03-29,9.2,2025-04-06,8.5,2025-04-15,8.6,2025-04-22,7.2,67,21.2,0,,69.4,26,97.65,2027-08-26 04:48:00.000000000,863,Low,98643.85,18273,33805.05,2025,2,2025-02,2025Q1
BATCH-01419,DrugB,Betacor,Hypertension,Capsule,0,24,3.15,SUP-01,Aurobindo API Ltd,India,0.94,WH-NA-01,North America,2023-06-24,22070,21396,1,Pass,Not Applicable,20708,18652,18359,17003,16447,14513,19.9,2023-07-05,10.7,2023-07-23,18.4,2023-07-24,1.0,2023-08-30,36.9,2023-09-01,1.6,2023-09-08,6.9,2023-09-17,8.5,85,18.4,0,23.6,59.7,46,97.68,2025-07-04 13:26:24.000000008,665,Low,69520.5,7557,23804.55,2023,6,2023-06,2023Q2
BATCH-01420,DrugC,Cholestat,Lipid Disorders,Injection,1,15,12.3,SUP-08,Siegfried Holding,Germany,0.96,WH-AP-01,Asia-Pacific,2024-08-14,27230,26398,1,Pass,Not Applicable,25618,23075,22713,21036,20348,17956,14.7,2024-08-22,8.0,2024-09-06,15.4,2024-09-07,1.5,2024-09-21,14.1,2024-09-26,5.0,2024-10-04,8.2,2024-10-09,4.7,56,15.4,0,4.9,54.1,27,98.53,2025-11-21 14:24:00.000000000,413,Low,334929.0,9274,114070.2,2024,8,2024-08,2024Q3
BATCH-01421,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-03,Zhejiang Kangtai Chem,China,0.83,WH-NA-01,North America,2024-04-17,55526,53830,1,Pass,Not Applicable,52990,47730,46981,43512,42088,37140,28.7,2024-04-28,11.4,2024-05-21,23.5,2024-05-25,4.0,2024-06-29,35.0,2024-07-05,5.9,2024-07-11,5.6,2024-07-20,9.2,94,23.5,0,24.7,65.4,47,98.16,2026-10-28 04:48:00.000000000,839,Low,102723.1,18386,34014.1,2024,4,2024-04,2024Q2
BATCH-01422,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-03,Zhejiang Kangtai Chem,China,0.83,WH-AP-01,Asia-Pacific,2023-05-03,33455,32433,1,Pass,Not Applicable,32011,28833,28380,26284,25424,22435,24.5,2023-05-14,11.0,2023-06-04,20.8,2023-06-07,3.1,2023-06-21,14.0,2023-07-01,10.0,2023-07-06,5.2,2023-07-11,5.4,69,20.8,0,20.2,38.1,29,100.0,2025-11-12 04:48:00.000000000,860,Low,61891.75,11020,20387.0,2023,5,2023-05,2023Q2
BATCH-01423,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-06,Hikal Speciality,India,0.88,WH-ME-01,Middle East & Africa,2024-11-06,17054,16533,1,Pass,Not Applicable,16450,14817,14584,13507,13065,11529,25.7,2024-11-19,12.9,2024-11-26,6.5,2024-11-28,2.1,2025-01-10,42.9,2025-01-15,5.1,2025-01-26,10.5,2025-02-12,17.2,98,6.5,0,31.1,59.0,59,93.93,2027-05-21 04:48:00.000000000,845,High,31549.9,5525,10221.25,2024,11,2024-11,2024Q4
BATCH-01424,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-03,Zhejiang Kangtai Chem,China,0.83,WH-LA-01,Latin America,2024-07-08,41294,40033,0,Fail,Microbial Limit Exceeded,20127,18129,17844,16526,15985,14106,31.3,2024-07-17,9.1,2024-08-09,22.6,2024-08-16,6.9,2024-09-17,32.3,2024-09-26,8.5,2024-10-01,5.1,2024-10-03,1.7,87,22.6,0,30.6,38.0,46,97.39,2027-07-17 20:09:36.000000008,1019,High,99105.6,27188,65251.2,2024,7,2024-07,2024Q3
BATCH-01425,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-04,Lonza Group AG,Switzerland,0.97,WH-NA-02,North America,2023-04-07,27819,26969,1,Pass,Not Applicable,25937,23362,22995,21297,20600,18178,11.1,2023-04-16,9.0,2023-05-02,16.1,2023-05-07,5.2,2023-06-29,53.4,2023-07-03,4.2,2023-07-08,4.7,2023-07-26,17.8,110,16.1,0,19.6,40.9,-1,99.48,2026-04-15 20:09:36.000000008,1012,Low,66765.6,9641,23138.4,2023,4,2023-04,2023Q2
BATCH-01426,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-06,Hikal Speciality,India,0.88,WH-NA-02,North America,2024-04-21,62739,60822,1,Pass,Not Applicable,59629,53710,52867,48963,47361,41793,20.1,2024-05-03,12.4,2024-05-21,17.8,2024-05-25,3.9,2024-07-26,62.1,2024-07-30,4.5,2024-08-03,4.2,2024-08-06,3.2,107,17.8,0,26.4,34.1,70,97.85,2027-05-03 20:09:36.000000008,1003,Low,150573.6,20946,50270.4,2024,4,2024-04,2024Q2
BATCH-01427,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-05,Cambrex Corporation,USA,0.95,WH-LA-01,Latin America,2024-12-25,25474,24696,1,Pass,Not Applicable,23870,21501,21163,19600,18959,16730,11.0,2025-01-09,15.2,2025-02-04,26.2,2025-02-08,4.3,2025-03-20,40.2,2025-03-24,4.5,2025-03-25,1.0,2025-04-06,12.1,102,26.2,0,23.6,40.8,45,98.47,2028-01-09 20:09:36.000000008,1020,Low,61137.6,8744,20985.6,2024,12,2024-12,2024Q4
BATCH-01428,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-06,Hikal Speciality,India,0.88,WH-LA-01,Latin America,2023-12-11,51099,49538,0,Fail,Content Uniformity Failure,25066,22578,22224,20583,19910,17569,25.9,2023-12-24,12.9,2024-02-08,45.8,2024-02-12,3.6,2024-04-08,56.1,2024-04-12,4.0,2024-04-21,8.9,2024-05-01,10.3,142,45.8,0,27.8,55.6,69,95.43,2026-12-23 20:09:36.000000008,976,High,122637.6,33530,80472.0,2023,12,2023-12,2023Q4
BATCH-01429,DrugA,Angiotrol,Hypertension,Injection,1,18,9.6,SUP-01,Aurobindo API Ltd,India,0.94,WH-NA-02,North America,2023-12-31,69272,67156,1,Pass,Not Applicable,65443,58947,58022,53737,51979,45868,16.7,2024-01-17,16.5,2024-01-21,4.2,2024-01-23,2.1,2024-03-28,64.9,2024-04-01,4.4,2024-04-07,5.8,2024-04-10,3.4,101,4.2,0,5.5,56.0,75,94.88,2025-07-17 22:04:48.000000008,466,High,665011.2,23404,224678.4,2023,12,2023-12,2023Q4
BATCH-01430,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-04,Lonza Group AG,Switzerland,0.97,WH-NA-01,North America,2023-04-27,22985,22283,1,Pass,Not Applicable,22081,19889,19577,18131,17538,15476,9.2,2023-05-10,12.7,2023-05-31,20.8,2023-06-06,5.5,2023-06-29,23.4,2023-07-07,7.9,2023-07-08,1.0,2023-07-17,9.4,81,20.8,0,23.8,44.7,32,98.38,2026-05-09 20:09:36.000000008,1036,Low,55164.0,7509,18021.6,2023,4,2023-04,2023Q2
BATCH-01431,DrugC,Cholestat,Lipid Disorders,Injection,1,15,12.3,SUP-04,Lonza Group AG,Switzerland,0.97,WH-EU-01,Europe,2023-08-02,30298,29372,1,Pass,Not Applicable,28917,26047,25638,23745,22968,20268,13.8,2023-08-15,12.6,2023-09-03,19.4,2023-09-08,5.3,2023-11-13,65.8,2023-11-17,3.9,2023-11-24,6.7,2023-11-29,5.0,119,19.4,0,5.9,46.0,77,95.0,2024-11-13 14:24:00.000000000,355,Medium,372665.4,10030,123369.0,2023,8,2023-08,2023Q3
BATCH-01432,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-06,Hikal Speciality,India,0.88,WH-AP-01,Asia-Pacific,2025-09-11,38686,37504,1,Pass,Not Applicable,36931,33265,32743,30325,29333,25884,28.2,2025-09-24,13.0,2025-10-12,17.9,2025-10-13,1.0,2025-11-21,39.3,2025-11-25,3.9,2025-11-30,4.6,2025-12-08,8.1,88,17.9,0,20.8,43.9,48,99.46,2028-03-25 04:48:00.000000000,846,Low,71569.1,12802,23683.7,2025,9,2025-09,2025Q3
BATCH-01433,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-02,Divis Laboratories,India,0.96,WH-EU-01,Europe,2024-09-13,22923,22223,1,Pass,Not Applicable,21491,19358,19054,17647,17070,15063,16.2,2024-09-28,15.5,2024-10-20,22.3,2024-10-24,4.3,2024-11-15,22.4,2024-11-21,6.2,2024-11-28,6.6,2024-12-06,7.6,84,22.3,0,21.6,53.5,35,98.52,2027-09-28 20:09:36.000000008,1034,Low,55015.2,7860,18864.0,2024,9,2024-09,2024Q3
