shipment_id,batch_id,leg,leg_sequence,drug_code,region,warehouse_id,supplier_id,supplier_name,carrier,transport_mode,is_cold_chain,units_shipped,units_received,planned_transit_days,actual_transit_days,ship_date,delivery_date,delay_days,is_late,units_damaged,damage_rate_pct,temperature_excursion,freight_cost_usd,year_month
SHP-2-01322,BATCH-01322,Warehouse to Distributor,2,DrugX,Middle East & Africa,WH-ME-01,SUP-05,Cambrex Corporation,Kuehne+Nagel Pharma,Air,0,30590,28331,3.0,3.0,2025-02-06,2025-02-09,0.0,0,2259,7.38,0,12847.8,2025-02
SHP-2-01323,BATCH-01323,Warehouse to Distributor,2,DrugY,Latin America,WH-LA-01,SUP-07,Shandong Xinhua Pharm,Regional 3PL,Sea,0,29574,27390,22.0,26.0,2025-01-29,2025-02-24,4.0,1,2184,7.38,0,1774.44,2025-01
SHP-2-01324,BATCH-01324,Warehouse to Distributor,2,DrugA,Middle East & Africa,WH-ME-01,SUP-04,Lonza Group AG,Kuehne+Nagel Pharma,Road,1,34571,32018,6.0,6.0,2023-06-24,2023-06-30,0.0,0,2553,7.38,0,8573.61,2023-06
SHP-2-01325,BATCH-01325,Warehouse to Distributor,2,DrugY,Europe,WH-EU-01,SUP-02,Divis Laboratories,DHL Life Sciences,Air,0,21347,19771,3.0,3.0,2023-04-29,2023-05-02,0.0,0,1576,7.38,0,8965.74,2023-04
SHP-2-01326,BATCH-01326,Warehouse to Distributor,2,DrugB,North America,WH-NA-02,SUP-02,Divis Laboratories,Regional 3PL,Road,0,36595,33893,6.0,6.0,2023-07-08,2023-07-14,0.0,0,2702,7.38,0,5855.2,2023-07
SHP-2-01327,BATCH-01327,Warehouse to Distributor,2,DrugY,Asia-Pacific,WH-AP-01,SUP-02,Divis Laboratories,Marken,Sea,0,18963,17563,22.0,22.0,2025-03-24,2025-04-15,0.0,0,1400,7.38,0,1137.78,2025-03
SHP-2-01328,BATCH-01328,Warehouse to Distributor,2,DrugX,Latin America,WH-LA-01,SUP-08,Siegfried Holding,Kuehne+Nagel Pharma,Sea,0,21958,20337,22.0,22.0,2025-03-04,2025-03-26,0.0,0,1621,7.38,0,1317.48,2025-03
SHP-2-01329,BATCH-01329,Warehouse to Distributor,2,DrugY,Middle East & Africa,WH-ME-01,SUP-03,Zhejiang Kangtai Chem,DHL Life Sciences,Road,0,21565,19973,6.0,6.0,2024-01-22,2024-01-28,0.0,0,1592,7.38,1,3450.4,2024-01
SHP-2-01330,BATCH-01330,Warehouse to Distributor,2,DrugY,Latin America,WH-LA-01,SUP-03,Zhejiang Kangtai Chem,DHL Life Sciences,Road,0,17619,16318,6.0,6.0,2023-05-17,2023-05-23,0.0,0,1301,7.38,0,2819.04,2023-05
SHP-2-01331,BATCH-01331,Warehouse to Distributor,2,DrugA,Latin America,WH-LA-01,SUP-01,Aurobindo API Ltd,Kuehne+Nagel Pharma,Air,1,42729,39574,3.0,3.0,2024-01-23,2024-01-26,0.0,0,3155,7.38,0,27816.58,2024-01
SHP-2-01332,BATCH-01332,Warehouse to Distributor,2,DrugX,Asia-Pacific,WH-AP-01,SUP-04,Lonza Group AG,Regional 3PL,Rail,0,18504,17138,9.0,8.0,2025-05-16,2025-05-24,-1.0,0,1366,7.38,0,2035.44,2025-05
SHP-2-01333,BATCH-01333,Warehouse to Distributor,2,DrugX,North America,WH-NA-02,SUP-08,Siegfried Holding,FedEx Custom Critical,Air,0,19940,18468,3.0,3.0,2023-08-24,2023-08-27,0.0,0,1472,7.38,0,8374.8,2023-08
SHP-2-01334,BATCH-01334,Warehouse to Distributor,2,DrugC,Europe,WH-EU-01,SUP-04,Lonza Group AG,DHL Life Sciences,Road,1,46022,42624,6.0,6.0,2025-04-25,2025-05-01,0.0,0,3398,7.38,0,11413.46,2025-04
SHP-2-01335,BATCH-01335,Warehouse to Distributor,2,DrugC,Europe,WH-EU-01,SUP-06,Hikal Speciality,DHL Life Sciences,Air,1,21261,19691,3.0,3.0,2024-07-16,2024-07-19,0.0,0,1570,7.38,0,13840.91,2024-07
SHP-2-01336,BATCH-01336,Warehouse to Distributor,2,DrugB,Latin America,WH-LA-01,SUP-02,Divis Laboratories,Marken,Road,0,25531,23646,6.0,6.0,2023-07-20,2023-07-26,0.0,0,1885,7.38,0,4084.96,2023-07
SHP-2-01337,BATCH-01337,Warehouse to Distributor,2,DrugY,Asia-Pacific,WH-AP-01,SUP-02,Divis Laboratories,Kuehne+Nagel Pharma,Sea,0,18038,16706,22.0,22.0,2025-09-19,2025-10-11,0.0,0,1332,7.38,0,1082.28,2025-09
SHP-2-01338,BATCH-01338,Warehouse to Distributor,2,DrugX,Latin America,WH-LA-01,SUP-06,Hikal Speciality,Marken,Road,0,37653,34873,6.0,6.0,2024-09-12,2024-09-18,0.0,0,2780,7.38,0,6024.48,2024-09
SHP-2-01339,BATCH-01339,Warehouse to Distributor,2,DrugB,North America,WH-NA-01,SUP-01,Aurobindo API Ltd,Regional 3PL,Road,0,39030,36148,6.0,6.0,2025-01-27,2025-02-02,0.0,0,2882,7.38,0,6244.8,2025-01
SHP-2-01340,BATCH-01340,Warehouse to Distributor,2,DrugY,Latin America,WH-LA-01,SUP-04,Lonza Group AG,Marken,Air,0,37813,35021,3.0,3.0,2023-07-25,2023-07-28,0.0,0,2792,7.38,0,15881.46,2023-07
SHP-2-01341,BATCH-01341,Warehouse to Distributor,2,DrugY,Asia-Pacific,WH-AP-01,SUP-03,Zhejiang Kangtai Chem,FedEx Custom Critical,Rail,0,34468,31923,9.0,9.0,2024-04-14,2024-04-23,0.0,0,2545,7.38,0,3791.48,2024-04
SHP-2-01342,BATCH-01342,Warehouse to Distributor,2,DrugA,Middle East & Africa,WH-ME-01,SUP-01,Aurobindo API Ltd,Marken,Air,1,28366,26271,3.0,3.0,2024-12-30,2025-01-02,0.0,0,2095,7.39,0,18466.27,2024-12
SHP-2-01343,BATCH-01343,Warehouse to Distributor,2,DrugX,Europe,WH-EU-01,SUP-05,Cambrex Corporation,Kuehne+Nagel Pharma,Road,0,21926,20307,6.0,6.0,2025-01-03,2025-01-09,0.0,0,1619,7.38,0,3508.16,2025-01
SHP-2-01344,BATCH-01344,Warehouse to Distributor,2,DrugX,Europe,WH-EU-01,SUP-08,Siegfried Holding,FedEx Custom Critical,Sea,0,19240,17819,22.0,21.0,2023-06-15,2023-07-06,-1.0,0,1421,7.39,0,1154.4,2023-06
SHP-2-01345,BATCH-01345,Warehouse to Distributor,2,DrugC,North America,WH-NA-01,SUP-01,Aurobindo API Ltd,Marken,Air,1,47181,43697,3.0,3.0,2024-10-09,2024-10-12,0.0,0,3484,7.38,0,30714.83,2024-10
SHP-2-01346,BATCH-01346,Warehouse to Distributor,2,DrugX,Latin America,WH-LA-01,SUP-07,Shandong Xinhua Pharm,Regional 3PL,Rail,0,37876,35079,9.0,8.0,2025-10-25,2025-11-02,-1.0,0,2797,7.38,0,4166.36,2025-10
SHP-2-01347,BATCH-01347,Warehouse to Distributor,2,DrugY,Latin America,WH-LA-01,SUP-05,Cambrex Corporation,Kuehne+Nagel Pharma,Road,0,20672,19145,6.0,11.0,2025-04-13,2025-04-24,5.0,1,1527,7.39,0,3307.52,2025-04
SHP-2-01348,BATCH-01348,Warehouse to Distributor,2,DrugY,Middle East & Africa,WH-ME-01,SUP-06,Hikal Speciality,Kuehne+Nagel Pharma,Road,0,28156,26077,6.0,6.0,2023-10-19,2023-10-25,0.0,0,2079,7.38,0,4504.96,2023-10
SHP-2-01349,BATCH-01349,Warehouse to Distributor,2,DrugY,North America,WH-NA-01,SUP-01,Aurobindo API Ltd,DHL Life Sciences,Air,0,9338,8648,3.0,3.0,2025-09-07,2025-09-10,0.0,0,690,7.39,0,3921.96,2025-09
SHP-2-01350,BATCH-01350,Warehouse to Distributor,2,DrugY,North America,WH-NA-02,SUP-07,Shandong Xinhua Pharm,Regional 3PL,Road,0,17323,16044,6.0,6.0,2025-01-07,2025-01-13,0.0,0,1279,7.38,0,2771.68,2025-01
SHP-2-01351,BATCH-01351,Warehouse to Distributor,2,DrugA,Middle East & Africa,WH-ME-01,SUP-01,Aurobindo API Ltd,FedEx Custom Critical,Air,1,29442,27268,3.0,,2023-05-16,2023-05-19,0.0,0,2174,7.38,0,19166.74,2023-05
SHP-2-01352,BATCH-01352,Warehouse to Distributor,2,DrugA,North America,WH-NA-01,SUP-08,Siegfried Holding,FedEx Custom Critical,Air,1,22646,20974,3.0,3.0,2023-07-10,2023-07-13,0.0,0,1672,7.38,1,14742.55,2023-07
SHP-2-01353,BATCH-01353,Warehouse to Distributor,2,DrugY,Asia-Pacific,WH-AP-01,SUP-06,Hikal Speciality,DHL Life Sciences,Road,0,18509,17142,6.0,6.0,2025-09-16,2025-09-22,0.0,0,1367,7.39,0,2961.44,2025-09
SHP-2-01354,BATCH-01354,Warehouse to Distributor,2,DrugY,Europe,WH-EU-01,SUP-03,Zhejiang Kangtai Chem,Kuehne+Nagel Pharma,Rail,0,6496,6016,9.0,12.0,2023-11-09,2023-11-21,3.0,1,480,7.39,1,714.56,2023-11
SHP-2-01355,BATCH-01355,Warehouse to Distributor,2,DrugB,MEA,WH-ME-01,SUP-01,Aurobindo API Ltd,DHL Life Sciences,Road,0,14322,13264,6.0,6.0,2023-06-22,2023-06-28,0.0,0,1058,7.39,0,2291.52,2023-06
SHP-2-01356,BATCH-01356,Warehouse to Distributor,2,DrugY,Middle East & Africa,WH-ME-01,SUP-05,Cambrex Corporation,Kuehne+Nagel Pharma,Sea,0,23119,21412,22.0,21.0,2024-06-07,2024-06-28,-1.0,0,1707,7.38,0,1387.14,2024-06
SHP-2-01357,BATCH-01357,Warehouse to Distributor,2,DrugX,Middle East & Africa,WH-ME-01,SUP-01,Aurobindo API Ltd,Regional 3PL,Rail,0,27074,25075,9.0,9.0,2024-08-17,2024-08-26,0.0,0,1999,7.38,0,2978.14,2024-08
SHP-2-01358,BATCH-01358,Warehouse to Distributor,2,DrugX,North America,WH-NA-02,SUP-05,Cambrex Corporation,FedEx Custom Critical,Road,0,19173,17757,6.0,8.0,2024-10-04,2024-10-12,2.0,1,1416,7.39,0,3067.68,2024-10
SHP-2-01359,BATCH-01359,Warehouse to Distributor,2,DrugX,Asia-Pacific,WH-AP-01,SUP-07,Shandong Xinhua Pharm,FedEx Custom Critical,Road,0,35954,33299,6.0,6.0,2025-01-07,2025-01-13,0.0,0,2655,7.38,0,5752.64,2025-01
SHP-2-01360,BATCH-01360,Warehouse to Distributor,2,DrugY,Latin America,WH-LA-01,SUP-03,Zhejiang Kangtai Chem,FedEx Custom Critical,Road,0,26398,24449,6.0,6.0,2025-12-07,2025-12-13,0.0,0,1949,7.38,0,4223.68,2025-12
SHP-2-01361,BATCH-01361,Warehouse to Distributor,2,DrugX,Middle East & Africa,WH-ME-01,SUP-02,Divis Laboratories,FedEx Custom Critical,Sea,0,35445,32828,22.0,22.0,2025-05-18,2025-06-09,0.0,0,2617,7.38,0,2126.7,2025-05
SHP-2-01362,BATCH-01362,Warehouse to Distributor,2,DrugY,North America,WH-NA-01,SUP-02,Divis Laboratories,Regional 3PL,Road,0,25076,23224,6.0,6.0,2023-04-09,2023-04-15,0.0,0,1852,7.39,0,4012.16,2023-04
SHP-2-01363,BATCH-01363,Warehouse to Distributor,2,DrugX,Middle East & Africa,WH-ME-01,SUP-02,Divis Laboratories,Regional 3PL,Sea,0,20192,18701,22.0,22.0,2023-06-04,2023-06-26,0.0,0,1491,7.38,0,1211.52,2023-06
SHP-2-01364,BATCH-01364,Warehouse to Distributor,2,DrugY,Europe,WH-EU-01,SUP-01,Aurobindo API Ltd,DHL Life Sciences,Sea,0,28582,26471,22.0,21.0,2023-04-12,2023-05-03,-1.0,0,2111,7.39,0,1714.92,2023-04
SHP-2-01365,BATCH-01365,Warehouse to Distributor,2,DrugX,North America,WH-NA-01,SUP-02,Divis Laboratories,Kuehne+Nagel Pharma,Road,0,16496,15278,6.0,6.0,2024-04-08,2024-04-14,0.0,0,1218,7.38,0,2639.36,2024-04
SHP-2-01366,BATCH-01366,Warehouse to Distributor,2,DrugX,Asia-Pacific,WH-AP-01,SUP-06,Hikal Speciality,DHL Life Sciences,Sea,0,34355,31818,22.0,,2024-04-01,2024-04-24,1.0,1,2537,7.38,0,2061.3,2024-04
SHP-2-01367,BATCH-01367,Warehouse to Distributor,2,DrugY,Latin America,WH-LA-01,SUP-03,Zhejiang Kangtai Chem,Regional 3PL,Road,0,18882,17488,6.0,,2025-10-13,2025-10-19,0.0,0,1394,7.38,0,3021.12,2025-10
SHP-2-01368,BATCH-01368,Warehouse to Distributor,2,DrugY,North America,WH-NA-01,SUP-07,Shandong Xinhua Pharm,Marken,Road,0,40005,37051,6.0,6.0,2024-04-28,2024-05-04,0.0,0,2954,7.38,0,6400.8,2024-04
SHP-2-01369,BATCH-01369,Warehouse to Distributor,2,DrugY,N. America,WH-NA-01,SUP-07,Shandong Xinhua Pharm,Regional 3PL,Road,0,14769,13678,6.0,6.0,2023-05-25,2023-05-31,0.0,0,1091,7.39,0,2363.04,2023-05
SHP-2-01370,BATCH-01370,Warehouse to Distributor,2,DrugY,Middle East & Africa,WH-ME-01,SUP-07,Shandong Xinhua Pharm,DHL Life Sciences,Air,0,43320,40121,3.0,3.0,2025-08-20,2025-08-23,0.0,0,3199,7.38,0,18194.4,2025-08
SHP-2-01371,BATCH-01371,Warehouse to Distributor,2,DrugY,Middle East & Africa,WH-ME-01,SUP-05,Cambrex Corporation,FedEx Custom Critical,Road,0,17273,15997,6.0,5.0,2023-12-14,2023-12-19,-1.0,0,1276,7.39,0,2763.68,2023-12
SHP-2-01372,BATCH-01372,Warehouse to Distributor,2,DrugC,North America,WH-NA-01,SUP-03,Zhejiang Kangtai Chem,DHL Life Sciences,Air,1,20932,19386,3.0,3.0,2025-08-14,2025-08-17,0.0,0,1546,7.39,0,13626.73,2025-08
SHP-2-01373,BATCH-01373,Warehouse to Distributor,2,DrugY,Middle East & Africa,WH-ME-01,SUP-08,Siegfried Holding,DHL Life Sciences,Sea,0,32022,29657,22.0,34.0,2025-04-04,2025-05-08,12.0,1,2365,7.39,0,1921.32,2025-04
SHP-2-01374,BATCH-01374,Warehouse to Distributor,2,DrugA,Middle East & Africa,WH-ME-01,SUP-02,Divis Laboratories,Marken,Air,1,25206,23345,3.0,3.0,2025-08-02,2025-08-05,0.0,0,1861,7.38,0,16409.11,2025-08
SHP-2-01375,BATCH-01375,Warehouse to Distributor,2,DrugC,Middle East & Africa,WH-ME-01,SUP-04,Lonza Group AG,FedEx Custom Critical,Air,1,56134,51989,3.0,3.0,2025-05-20,2025-05-23,0.0,0,4145,7.38,1,36543.23,2025-05
SHP-2-01376,BATCH-01376,Warehouse to Distributor,2,DrugY,North America,WH-NA-02,SUP-04,Lonza Group AG,FedEx Custom Critical,Road,0,27691,25646,6.0,6.0,2023-08-04,2023-08-10,0.0,0,2045,7.39,0,4430.56,2023-08
SHP-2-01377,BATCH-01377,Warehouse to Distributor,2,DrugX,Asia-Pacific,WH-AP-01,SUP-06,Hikal Speciality,DHL Life Sciences,Road,0,59821,55404,6.0,6.0,2024-12-02,2024-12-08,0.0,0,4417,7.38,0,9571.36,2024-12
SHP-2-01378,BATCH-01378,Warehouse to Distributor,2,DrugB,Middle East & Africa,WH-ME-01,SUP-05,Cambrex Corporation,Kuehne+Nagel Pharma,Rail,0,24242,22452,9.0,9.0,2024-05-11,2024-05-20,0.0,0,1790,7.38,0,2666.62,2024-05
SHP-2-01379,BATCH-01379,Warehouse to Distributor,2,DrugX,Middle East & Africa,WH-ME-01,SUP-07,Shandong Xinhua Pharm,Kuehne+Nagel Pharma,Road,0,43663,40439,6.0,6.0,2024-12-21,2024-12-27,0.0,0,3224,7.38,0,6986.08,2024-12
SHP-2-01380,BATCH-01380,Warehouse to Distributor,2,DrugY,Asia-Pacific,WH-AP-01,SUP-08,Siegfried Holding,Kuehne+Nagel Pharma,Road,0,18500,17134,6.0,6.0,2025-03-27,2025-04-02,0.0,0,1366,7.38,0,2960.0,2025-03
SHP-2-01381,BATCH-01381,Warehouse to Distributor,2,DrugY,North America,WH-NA-02,SUP-04,Lonza Group AG,DHL Life Sciences,Sea,0,32432,30037,22.0,21.0,2024-07-21,2024-08-11,-1.0,0,2395,7.38,0,1945.92,2024-07
SHP-2-01382,BATCH-01382,Warehouse to Distributor,2,DrugY,North America,WH-NA-01,SUP-07,Shandong Xinhua Pharm,DHL Life Sciences,Road,0,10234,9478,6.0,5.0,2024-01-20,2024-01-25,-1.0,0,756,7.39,0,1637.44,2024-01
SHP-2-01383,BATCH-01383,Warehouse to Distributor,2,DrugX,North America,WH-NA-02,SUP-02,Divis Laboratories,FedEx Custom Critical,Road,0,17170,15902,6.0,6.0,2025-10-08,2025-10-14,0.0,0,1268,7.38,0,2747.2,2025-10
SHP-2-01384,BATCH-01384,Warehouse to Distributor,2,DrugC,North America,WH-NA-01,SUP-08,Siegfried Holding,FedEx Custom Critical,Air,1,33355,30892,3.0,8.0,2025-01-18,2025-01-26,5.0,1,2463,7.38,0,21714.1,2025-01
SHP-2-01385,BATCH-01385,Warehouse to Distributor,2,DrugC,North America,WH-NA-02,SUP-02,Divis Laboratories,Kuehne+Nagel Pharma,Air,1,16126,14935,3.0,3.0,2025-07-23,2025-07-26,0.0,0,1191,7.39,0,10498.03,2025-07
SHP-2-01386,BATCH-01386,Warehouse to Distributor,2,DrugY,North America,WH-NA-01,SUP-07,Shandong Xinhua Pharm,Kuehne+Nagel Pharma,Road,0,33254,30798,6.0,6.0,2023-12-26,2024-01-01,0.0,0,2456,7.39,0,5320.64,2023-12
SHP-2-01387,BATCH-01387,Warehouse to Distributor,2,DrugX,Latin America,WH-LA-01,SUP-04,Lonza Group AG,Marken,Road,0,40315,37338,6.0,15.0,2025-06-08,2025-06-23,9.0,1,2977,7.38,0,6450.4,2025-06
SHP-2-01388,BATCH-01388,Warehouse to Distributor,2,DrugY,Asia-Pacific,WH-AP-01,SUP-08,Siegfried Holding,Kuehne+Nagel Pharma,Road,0,22031,20404,6.0,6.0,2024-01-20,2024-01-26,0.0,0,1627,7.39,0,3524.96,2024-01
SHP-2-01389,BATCH-01389,Warehouse to Distributor,2,DrugB,Asia-Pacific,WH-AP-01,SUP-02,Divis Laboratories,DHL Life Sciences,Road,0,18089,16753,6.0,,2024-07-06,2024-07-11,-1.0,0,1336,7.39,0,2894.24,2024-07
SHP-2-01390,BATCH-01390,Warehouse to Distributor,2,DrugY,Latin America,WH-LA-01,SUP-04,Lonza Group AG,Kuehne+Nagel Pharma,Air,0,23027,21327,3.0,,2025-07-30,2025-08-02,0.0,0,1700,7.38,1,9671.34,2025-07
SHP-2-01391,BATCH-01391,Warehouse to Distributor,2,DrugC,Europe,WH-EU-01,SUP-08,Siegfried Holding,DHL Life Sciences,Air,1,18071,16737,3.0,9.0,2024-03-13,2024-03-22,6.0,1,1334,7.38,1,11764.22,2024-03
SHP-2-01392,BATCH-01392,Warehouse to Distributor,2,DrugA,Europe,WH-EU-01,SUP-01,Aurobindo API Ltd,Kuehne+Nagel Pharma,Air,1,26347,24401,3.0,3.0,2023-11-26,2023-11-29,0.0,0,1946,7.39,1,17151.9,2023-11
SHP-2-01393,BATCH-01393,Warehouse to Distributor,2,DrugY,North America,WH-NA-02,SUP-03,Zhejiang Kangtai Chem,Kuehne+Nagel Pharma,Road,0,28783,26658,6.0,6.0,2025-10-14,2025-10-20,0.0,0,2125,7.38,0,4605.28,2025-10
SHP-2-01394,BATCH-01394,Warehouse to Distributor,2,DrugY,Europe,WH-EU-01,SUP-01,Aurobindo API Ltd,DHL Life Sciences,Road,0,24048,22272,6.0,6.0,2025-10-14,2025-10-20,0.0,0,1776,7.39,0,3847.68,2025-10
SHP-2-01395,BATCH-01395,Warehouse to Distributor,2,DrugA,North America,WH-NA-02,SUP-03,Zhejiang Kangtai Chem,Kuehne+Nagel Pharma,Air,1,54774,50729,3.0,3.0,2024-02-16,2024-02-19,0.0,0,4045,7.38,0,35657.87,2024-02
SHP-2-01396,BATCH-01396,Warehouse to Distributor,2,DrugY,Asia-Pacific,WH-AP-01,SUP-04,Lonza Group AG,FedEx Custom Critical,Road,0,20097,18613,6.0,6.0,2024-03-08,2024-03-14,0.0,0,1484,7.38,0,3215.52,2024-03
SHP-2-01397,BATCH-01397,Warehouse to Distributor,2,DrugX,Middle East & Africa,WH-ME-01,SUP-05,Cambrex Corporation,FedEx Custom Critical,Road,0,48915,45303,6.0,6.0,2023-10-10,2023-10-16,0.0,0,3612,7.38,0,7826.4,2023-10
SHP-2-01398,BATCH-01398,Warehouse to Distributor,2,DrugB,Asia-Pacific,WH-AP-01,SUP-03,Zhejiang Kangtai Chem,DHL Life Sciences,Air,0,9412,8717,3.0,11.0,2023-04-29,2023-05-10,8.0,1,695,7.38,0,3953.04,2023-04
SHP-2-01399,BATCH-01399,Warehouse to Distributor,2,DrugX,North America,WH-NA-02,SUP-02,Divis Laboratories,Kuehne+Nagel Pharma,Air,0,28769,26645,3.0,,2024-10-11,2024-10-14,0.0,0,2124,7.38,0,12082.98,2024-10
SHP-2-01400,BATCH-01400,Warehouse to Distributor,2,DrugY,Latin America,WH-LA-01,SUP-02,Divis Laboratories,Kuehne+Nagel Pharma,Road,0,45116,41784,6.0,6.0,2023-12-12,2023-12-18,0.0,0,3332,7.39,0,7218.56,2023-12
SHP-2-01401,BATCH-01401,Warehouse to Distributor,2,DrugY,Latin America,WH-LA-01,SUP-08,Siegfried Holding,DHL Life Sciences,Sea,0,43866,40627,22.0,21.0,2025-07-29,2025-08-19,-1.0,0,3239,7.38,0,2631.96,2025-07
SHP-2-01402,BATCH-01402,Warehouse to Distributor,2,DrugY,Europe,WH-EU-01,SUP-08,Siegfried Holding,Regional 3PL,Road,0,23042,21340,6.0,6.0,2023-08-17,2023-08-23,0.0,0,1702,7.39,0,3686.72,2023-08
SHP-2-01403,BATCH-01403,Warehouse to Distributor,2,DrugC,North America,WH-NA-02,SUP-02,Divis Laboratories,DHL Life Sciences,Air,1,34946,32365,3.0,3.0,2024-12-23,2024-12-26,0.0,0,2581,7.39,0,22749.85,2024-12
SHP-2-01404,BATCH-01404,Warehouse to Distributor,2,DrugY,Latin America,WH-LA-01,SUP-02,Divis Laboratories,FedEx Custom Critical,Air,0,32625,30216,3.0,3.0,2024-08-19,2024-08-22,0.0,0,2409,7.38,0,13702.5,2024-08
SHP-2-01405,BATCH-01405,Warehouse to Distributor,2,DrugY,North America,WH-NA-02,SUP-01,Aurobindo API Ltd,DHL Life Sciences,Sea,0,22126,20492,22.0,22.0,2024-12-29,2025-01-20,0.0,0,1634,7.38,0,1327.56,2024-12
SHP-2-01406,BATCH-01406,Warehouse to Distributor,2,DrugY,Middle East & Africa,WH-ME-01,SUP-08,Siegfried Holding,Kuehne+Nagel Pharma,Air,0,34999,32414,3.0,3.0,2023-07-28,2023-07-31,0.0,0,2585,7.39,0,14699.58,2023-07
SHP-2-01407,BATCH-01407,Warehouse to Distributor,2,DrugC,North America,WH-NA-02,SUP-06,Hikal Speciality,DHL Life Sciences,Air,1,60890,56394,3.0,3.0,2024-07-04,2024-07-07,0.0,0,4496,7.38,0,39639.39,2024-07
SHP-2-01408,BATCH-01408,Warehouse to Distributor,2,DrugY,Europe,WH-EU-01,SUP-07,Shandong Xinhua Pharm,DHL Life Sciences,Road,0,33462,30991,6.0,9.0,2024-12-24,2025-01-02,3.0,1,2471,7.38,1,5353.92,2024-12
SHP-2-01409,BATCH-01409,Warehouse to Distributor,2,DrugB,Latin America,WH-LA-01,SUP-03,Zhejiang Kangtai Chem,DHL Life Sciences,Road,0,34804,32234,6.0,,2024-03-18,2024-03-24,0.0,0,2570,7.38,0,5568.64,2024-03
SHP-2-01410,BATCH-01410,Warehouse to Distributor,2,DrugX,North America,WH-NA-01,SUP-06,Hikal Speciality,FedEx Custom Critical,Sea,0,36096,33430,22.0,22.0,2025-08-27,2025-09-18,0.0,0,2666,7.39,0,2165.76,2025-08
SHP-2-01411,BATCH-01411,Warehouse to Distributor,2,DrugA,North America,WH-NA-02,SUP-01,Aurobindo API Ltd,DHL Life Sciences,Air,1,14638,13557,3.0,3.0,2024-08-19,2024-08-22,0.0,0,1081,7.38,1,9529.34,2024-08
SHP-2-01412,BATCH-01412,Warehouse to Distributor,2,DrugC,North America,WH-NA-01,SUP-06,Hikal Speciality,Kuehne+Nagel Pharma,Road,1,32622,30213,6.0,6.0,2024-04-29,2024-05-05,0.0,0,2409,7.38,0,8090.26,2024-04
SHP-2-01413,BATCH-01413,Warehouse to Distributor,2,DrugB,Europe,WH-EU-01,SUP-05,Cambrex Corporation,DHL Life Sciences,Sea,0,17743,16433,22.0,21.0,2023-03-25,2023-04-15,-1.0,0,1310,7.38,0,1064.58,2023-03
SHP-2-01414,BATCH-01414,Warehouse to Distributor,2,DrugC,Asia-Pacific,WH-AP-01,SUP-03,Zhejiang Kangtai Chem,FedEx Custom Critical,Road,1,21584,19990,6.0,6.0,2023-10-08,2023-10-14,0.0,0,1594,7.39,0,5352.83,2023-10
SHP-2-01415,BATCH-01415,Warehouse to Distributor,2,DrugY,North America,WH-NA-02,SUP-06,Hikal Speciality,DHL Life Sciences,Sea,0,67257,62290,22.0,20.0,2024-07-09,2024-07-29,-2.0,0,4967,7.39,0,4035.42,2024-07
SHP-2-01416,BATCH-01416,Warehouse to Distributor,2,DrugA,Europe,WH-EU-01,SUP-06,Hikal Speciality,FedEx Custom Critical,Road,1,24210,22422,6.0,6.0,2024-04-29,2024-05-05,0.0,0,1788,7.39,0,6004.08,2024-04
SHP-2-01417,BATCH-01417,Warehouse to Distributor,2,DrugX,Latin America,WH-LA-01,SUP-04,Lonza Group AG,FedEx Custom Critical,Rail,0,19892,18423,9.0,9.0,2025-08-16,2025-08-25,0.0,0,1469,7.38,0,2188.12,2025-08
SHP-2-01418,BATCH-01418,Warehouse to Distributor,2,DrugX,Middle East & Africa,WH-ME-01,SUP-02,Divis Laboratories,DHL Life Sciences,Road,0,44335,41061,6.0,6.0,2025-03-29,2025-04-04,0.0,0,3274,7.38,0,7093.6,2025-03
SHP-2-01419,BATCH-01419,Warehouse to Distributor,2,DrugB,North America,WH-NA-01,SUP-01,Aurobindo API Ltd,FedEx Custom Critical,Sea,0,18359,17003,22.0,23.0,2023-08-30,2023-09-22,1.0,1,1356,7.39,0,1101.54,2023-08
SHP-2-01420,BATCH-01420,Warehouse to Distributor,2,DrugC,Asia-Pacific,WH-AP-01,SUP-08,Siegfried Holding,DHL Life Sciences,Road,1,22713,21036,6.0,5.0,2024-09-21,2024-09-26,-1.0,0,1677,7.38,0,5632.82,2024-09
SHP-2-01421,BATCH-01421,Warehouse to Distributor,2,DrugX,North America,WH-NA-01,SUP-03,Zhejiang Kangtai Chem,DHL Life Sciences,Road,0,46981,43512,6.0,6.0,2024-06-29,2024-07-05,0.0,0,3469,7.38,0,7516.96,2024-06
SHP-2-01422,BATCH-01422,Warehouse to Distributor,2,DrugX,Asia-Pacific,WH-AP-01,SUP-03,Zhejiang Kangtai Chem,DHL Life Sciences,Sea,0,28380,26284,22.0,20.0,2023-06-21,2023-07-11,-2.0,0,2096,7.39,0,1702.8,2023-06
SHP-2-01423,BATCH-01423,Warehouse to Distributor,2,DrugX,Middle East & Africa,WH-ME-01,SUP-06,Hikal Speciality,Regional 3PL,Road,0,14584,13507,6.0,5.0,2025-01-10,2025-01-15,-1.0,0,1077,7.38,0,2333.44,2025-01
SHP-2-01424,BATCH-01424,Warehouse to Distributor,2,DrugY,Latin America,WH-LA-01,SUP-03,Zhejiang Kangtai Chem,Kuehne+Nagel Pharma,Road,0,17844,16526,6.0,14.0,2024-09-17,2024-10-01,8.0,1,1318,7.39,0,2855.04,2024-09
